date	bin	turnover	price
20170724	11	11191.5	613356.9136745607
20170724	12	5175.5	613857.1716545201
20170724	13	5299.5	614364.4851951548
20170724	14	4309.0	614560.3351286654
20170724	15	5196.0	614477.3333333334
20170724	16	6509.0	614447.7043158861
20170724	17	7616.0	614445.2336448599
20170724	18	8160.0	614081.7299333527
20170724	19	9764.0	614112.6082303727
20170724	20	7025.5	614453.1989000917
20170724	21	4122.0	614266.4282363978
20170724	22	4777.5	614570.2542874039
20170724	23	9308.0	615030.7107264621
20170724	24	13584.5	615418.2472480949
20170724	25	7775.5	615525.6025064267
20170724	26	29038.0	615521.744941697
20170725	1	12098.5	612729.8144083017
20170725	2	18613.5	609389.8740683629
20170725	3	12712.5	609854.5419027153
20170725	4	13712.0	610568.046875
20170725	5	15659.0	611461.4324243332
20170725	6	9603.0	610259.9786172487
20170725	7	12565.0	609412.9152012505
20170725	8	10676.5	608646.8157181572
20170725	9	9117.0	608291.614713217
20170725	10	9900.5	607913.5546334716
20170725	11	13390.5	606553.7458816789
20170725	12	11642.5	605908.7739979791
20170725	13	16900.0	605269.7450486924
20170725	14	15826.0	604220.4648812532
20170725	15	8717.5	605447.7978615072
20170725	16	15416.5	605955.1423027167
20170725	17	6420.5	606567.265525534
20170725	18	9788.0	606310.3034752815
20170725	19	11497.5	606424.629913221
20170725	20	9807.0	606482.6422715932
20170725	21	6838.5	605799.2953064753
20170725	22	9282.5	605409.0602612726
20170725	23	20848.0	605356.1622464899
20170725	24	19368.0	604880.1554094441
20170725	25	23168.0	605270.9995488819
20170725	26	39707.5	604909.1501881991
20170726	1	18923.0	602197.6399814901
20170726	2	31207.5	603519.2399049881
20170726	3	11461.5	604343.2736455464
20170726	4	16244.0	606902.717900656
20170726	5	15006.5	606685.2634951145
20170726	6	13913.0	605371.7054922632
20170726	7	10082.5	603915.7352358303
20170726	8	17892.5	603472.327847899
20170726	9	14733.5	602949.5019920318
20170726	10	9803.5	602327.302533532
20170726	11	8460.0	601603.7912759886
20170726	12	14364.0	600443.5479041917
20170726	13	21307.0	598443.0568882796
20170726	14	11401.5	597379.222462203
20170726	15	17604.0	595914.0639698965
20170726	16	17586.5	595083.6676842564
20170726	17	13988.0	597288.046836884
20170726	18	17150.0	596748.0961923847
20170726	19	12351.0	597405.5216465578
20170726	20	18222.5	597169.8122481077
20170726	21	21005.5	596776.7209368752
20170726	22	23948.5	596086.4910602605
20170726	23	21677.0	595588.7396694215
20170726	24	17921.0	596043.9963336389
20170726	25	34456.0	596477.0420251902
20170726	26	31370.5	596937.9758522727
20170727	1	9718.0	597501.1329096436
20170727	2	13248.0	598189.3663801719
20170727	3	15014.0	598619.4269589755
20170727	4	11811.0	599808.7165577611
20170727	5	20691.5	600565.140324963
20170727	6	19065.0	601084.8888888889
20170727	7	14300.0	600627.1724476039
20170727	8	12621.5	600836.4750510651
20170727	9	15457.5	601991.3213958959
20170727	10	8478.5	601523.060767292
20170727	11	10300.5	601182.936562543
20170727	12	11715.5	600954.4112598696
20170727	13	10751.0	600534.3237889429
20170727	14	15670.0	599874.8734066702
20170727	15	15298.5	599636.4434498192
20170727	16	23391.0	599500.0525486075
20170727	17	12825.0	596779.6169354839
20170727	18	10764.5	597515.849969752
20170727	19	6017.0	597662.4626865672
20170727	20	9677.5	598625.3409795412
20170727	21	15481.0	598356.053736356
20170727	22	16099.5	598541.2149173395
20170727	23	22926.5	599646.8760787022
20170727	24	17476.0	599120.0512992082
20170727	25	22352.5	598491.2168830183
20170727	26	45250.0	598433.6012936013
20170728	1	10687.5	600166.9955698751
20170728	2	14647.5	599248.1265860576
20170728	3	11970.0	597647.7365297335
20170728	4	9729.0	596754.2366757
