date	bin	turnover	price
20170801	17	20580.5	506089.47633857274
20170801	18	18186.5	505870.4205093494
20170801	19	19771.0	505999.47294187517
20170801	20	20515.0	506072.5607327758
20170801	21	18923.0	505898.6725976135
20170801	22	32685.0	505405.8098351723
20170801	23	40633.0	506160.7521578298
20170801	24	59522.0	507437.4552505967
20170801	25	57276.0	508737.5900640898
20170801	26	300215.0	509828.7367096066
20170802	1	39961.0	509235.3268092304
20170802	2	24817.5	507339.73623362166
20170802	3	31567.0	505621.8885727123
20170802	4	52288.0	503679.4604003481
20170802	5	37489.0	503844.6093914508
20170802	6	40696.0	501761.2573845817
20170802	7	271432.0	500906.85352931125
20170802	8	86803.0	501358.79315581656
20170802	9	28959.0	503180.37428963353
20170802	10	21555.0	502628.6033020973
20170802	11	29026.0	502245.82406626275
20170802	12	16794.5	502340.49090139655
20170802	13	27980.5	501498.6378542
20170802	14	20683.5	501669.91365681624
20170802	15	26088.5	502324.01560039003
20170802	16	21982.0	503668.8422065427
20170802	17	22262.0	503816.59469922574
20170802	18	17781.0	504023.95282635215
20170802	19	17095.0	503909.56799072196
20170802	20	29235.0	503927.0243417784
20170802	21	21812.5	504883.77533149865
20170802	22	23548.0	505448.9643679073
20170802	23	21385.5	505906.71578535566
20170802	24	19231.0	504991.1051896967
20170802	25	32912.0	504504.4138604992
20170802	26	265857.5	504476.3780961632
20170803	1	51250.0	508135.01749475155
20170803	2	37123.5	508202.43872846395
20170803	3	58485.5	509016.1007667032
20170803	4	25837.0	509696.70310296194
20170803	5	41532.0	510656.08627562644
20170803	6	20317.0	508705.7098053685
20170803	7	21182.0	507469.2485931811
20170803	8	26704.5	505851.0039846863
20170803	9	23545.0	505362.27247655817
20170803	10	17793.5	506354.4551913036
20170803	11	14089.5	506072.28502594517
20170803	12	14003.0	506042.23718668165
20170803	13	15183.0	506011.59561693185
20170803	14	21015.5	506359.65361005557
20170803	15	14518.5	506577.4762550882
20170803	16	21045.5	505955.3421693265
20170803	17	19579.0	506474.3207786712
20170803	18	14134.5	507069.88355167396
20170803	19	23921.0	506360.5360665993
20170803	20	24606.5	506651.8078020933
20170803	21	35464.5	507202.6135122484
20170803	22	16792.5	506502.621382734
20170803	23	28558.0	506300.3274853801
20170803	24	27837.0	506241.7226702509
20170803	25	75614.0	504431.9225449516
20170803	26	106022.5	505557.5941715962
20170804	1	32356.0	507485.8110455019
20170804	2	55424.5	507876.8015910154
20170804	3	35769.0	505517.8319783198
20170804	4	28784.0	504796.11057225993
20170804	5	28926.0	506062.4937204863
20170804	6	35653.0	506518.0114200596
20170804	7	37583.0	507489.82885085576
20170804	8	41961.0	508095.39239896403
20170804	9	20485.0	506919.88988988986
20170804	10	26510.0	507677.1345468193
20170804	11	28234.0	508553.89725835127
20170804	12	20701.5	507774.78456079366
20170804	13	34641.5	507658.2047614182
20170804	14	22401.5	507592.7464008859
20170804	15	28528.0	507939.31490175624
20170804	16	21167.5	508120.5516864673
20170804	17	27291.0	508704.49774019537
20170804	18	22247.5	508882.2592809855
20170804	19	24870.5	508688.7401266036
20170804	20	29394.5	508740.1074134459
20170804	21	23592.0	508308.6856450636
20170804	22	23173.0	508655.73606764764
20170804	23	40033.5	508713.6914395696
20170804	24	20364.0	508245.4469981648
20170804	25	58614.0	508077.9829840216
20170804	26	152547.0	508004.7359321845
20170807	1	68132.0	507536.6828621908
20170807	2	43177.0	508262.40090600227
20170807	3	47698.0	508854.30389639386
20170807	4	21552.0	509108.0778241825
20170807	5	35299.0	509350.5415491035
20170807	6	18866.5	508851.68024906144
20170807	7	25599.0	508002.92868902173
20170807	8	33204.5	506928.11525508296
20170807	9	24077.0	507196.79599499376
20170807	10	19833.0	506748.6789431545
20170807	11	37058.0	506347.11003008386
20170807	12	29070.0	506119.470343963
20170807	13	19152.5	506305.0172442109
20170807	14	13900.5	506518.71087410155
20170807	15	12210.5	506103.44644750794
20170807	16	15315.0	505357.1696454732
20170807	17	18782.5	505067.4188810255
20170807	18	14687.0	505072.8167095505
20170807	19	16525.5	504843.3412233711
20170807	20	25188.5	505158.1975335829
20170807	21	19494.5	505352.61643835617
20170807	22	18477.0	505853.14057126816
20170807	23	24115.0	505901.80018522806
20170807	24	25947.0	506171.0145595282
20170807	25	51614.0	505947.6811373831
20170807	26	111618.5	505794.54324399005
20170808	1	106161.5	501348.71065604856
20170808	2	52582.0	504115.6312147005
20170808	3	40170.0	506167.11590296496
20170808	4	35696.0	506016.9522326064
20170808	5	35386.0	505411.7706321887
20170808	6	27769.0	505638.7125724076
20170808	7	34304.0	506369.2820024885
20170808	8	35688.0	506022.08013010054
20170808	9	34563.5	505478.9701849067
20170808	10	30948.5	505948.1357258651
20170808	11	30303.0	507209.9343892902
20170808	12	25623.0	505589.05013192614
20170808	13	28093.0	505012.22807128815
20170808	14	16868.5	504308.0622242166
20170808	15	16737.5	503761.5453666621
20170808	16	22509.5	503441.1096548711
20170808	17	14453.0	502698.16133393423
20170808	18	13799.5	502848.65638416284
20170808	19	25570.0	502992.7365774825
20170808	20	15978.0	503761.50238237047
20170808	21	13243.0	504037.02534143836
20170808	22	13636.0	503429.85620915034
20170808	23	21902.5	503312.1857882494
20170808	24	32413.5	502314.0298258769
20170808	25	66034.0	500083.8504009465
20170808	26	298712.0	499772.5132904309
20170809	1	117626.0	494032.64186295506
20170809	2	53726.0	495172.17798594845
20170809	3	52973.0	495580.83444148937
20170809	4	26479.0	495621.1581793601
20170809	5	44857.5	496852.90687703656
20170809	6	26459.0	497918.5525412088
20170809	7	21549.5	498492.6480716253
20170809	8	26449.5	498058.1552305962
20170809	9	21748.0	497388.7156644395
20170809	10	18792.0	498106.1506749119
20170809	11	18679.0	498284.3670602302
20170809	12	25085.5	498142.0650095602
20170809	13	13872.0	497960.0162987109
20170809	14	28847.5	497956.39298339223
20170809	15	21034.0	498489.03399396245
20170809	16	14873.5	498102.21785207035
20170809	17	14818.5	497378.59576078726
20170809	18	29825.5	496497.5382705834
20170809	19	22418.0	496408.36215026723
20170809	20	28407.0	495870.976
20170809	21	19373.5	495520.3154612704
20170809	22	65672.0	494898.3534026637
20170809	23	75482.5	493203.01704105345
20170809	24	49813.0	493026.8449597905
20170809	25	60360.0	492819.9656890777
20170809	26	251484.0	493522.04274127405
20170810	1	75355.5	491124.30023991776
20170810	2	50552.0	489052.4254110006
20170810	3	91676.0	485274.54630060494
20170810	4	79368.5	484821.5102140078
20170810	5	39463.0	485787.5622923588
20170810	6	29094.0	485939.67642526963
20170810	7	32171.0	484743.24453470315
20170810	8	51399.5	483392.55408607906
20170810	9	43765.0	484022.3785644787
20170810	10	49816.0	482965.18669295846
20170810	11	33114.5	484187.46567598125
20170810	12	29583.5	484077.37749701214
20170810	13	33968.0	483202.9910547894
20170810	14	30535.0	484691.5817266364
